id_host_anon,id_listing_anon,room_type,listing_neighborhood,listing_bookings,total_reviews,total_guests,total_interactions,average_booking_time_hrs,booking_rate
8ad68d8e-fe25-480c-9d2b-598458203cf9,bf806439-f762-43eb-8be6-7b56e2ab7092,Entire home/apt,Ipanema,0.0,0.0,4.0,3,,0.0
b4de7d56-8b79-4767-8ae8-ce7d215c3abc,291f2089-d682-4238-b948-999f19e0c8d0,Entire home/apt,Barra da Tijuca,0.0,0.0,2.0,6,,0.0
7b7a7ca0-1186-45bd-adf5-46c95f1c7489,1412e525-5c9b-414a-9ab0-c351b353cf14,Private room,Copacabana,1.0,22.0,2.0,14,0.3246412037037037,1.0
15fff099-fc76-4de3-a246-02e6abc07945,264948b2-a6c0-4909-ada5-3f27ec529b18,Private room,Recreio dos Bandeirantes,1.0,7.0,2.0,8,0.0,1.0
b37bcfc9-4940-49fb-9d67-699f882ec352,49f39a7b-2a99-43ad-aa09-4d51217e09a8,Entire home/apt,-unknown-,0.0,0.0,2.0,4,,0.0
4f0027ea-446f-425c-9a28-11ffd8234eb7,d9522c44-312e-408d-9aeb-0c745320d0ff,Entire home/apt,Ipanema,0.0,12.0,17.0,9,,0.0
d8dd708e-e8b3-4631-9a66-069bedb90cd3,c94fe39c-3f8d-4233-8507-583d478e71ba,Entire home/apt,Copacabana,0.0,0.0,2.0,4,,0.0
6707d90d-5a3d-481d-a653-cc126dbdc186,dff5010c-3ece-4254-a796-226d805e22a3,Entire home/apt,Ipanema,1.0,16.0,7.0,15,0.3741319444444444,0.5
752b88c8-87da-4543-a3ec-c533c59f0296,edb7a1a6-d467-45dd-9272-dd65f4d897ee,Entire home/apt,Barra da Tijuca,0.0,0.0,6.0,12,,0.0
0b259b28-3445-4513-977f-da3f1295066a,5063c706-5d38-46d5-b073-5e0124275c8a,Private room,Humaitá,0.0,0.0,2.0,5,,0.0
e52c5edd-a51f-40e9-9c1a-506cbcc2cab5,1e797798-72e2-43ff-b10e-ef749ff7ca4a,Entire home/apt,Ipanema,0.0,74.0,5.0,11,,0.0
eae41214-fd87-4f2f-ba50-2500324c86fc,f6c733cd-ea18-4890-8159-a1037d688857,Entire home/apt,-unknown-,1.0,0.0,1.0,12,0.9148958333333334,1.0
bd31386b-e812-4c52-86c4-d957572c7291,5b8938f4-be5c-44d6-ae49-2ca79b585bbd,Private room,Ipanema,0.0,0.0,2.0,7,,0.0
b7eacdfd-d363-445e-a369-b66f23d73bd0,ad28ccfa-66b1-4b4b-b5a8-127164d9380a,Entire home/apt,Ipanema,1.0,1.0,2.0,2,0.0,1.0
900d6223-357a-435e-9cf9-d048a6b88515,da4951ef-bde4-4f94-bd21-40ad3d2a697c,Entire home/apt,-unknown-,0.0,0.0,4.0,6,,0.0
61090780-fa49-438f-8052-61e77ce85487,eea6cfd0-561a-4c21-b1f8-f30361e1f707,Private room,-unknown-,1.0,0.0,2.0,7,0.0,1.0
2104d1aa-bb6e-4860-b3c7-3e80ff08df06,1b798e3f-89cb-47d7-b49f-d31b82665f0a,Entire home/apt,Copacabana,0.0,10.0,2.0,6,,0.0
c09d502a-d646-49ee-b75c-ebaef9a570b6,452f1422-ed54-42cc-a5b8-635121a5ebd6,Entire home/apt,-unknown-,0.0,1.0,1.0,1,,0.0
45f6c9de-675f-4549-b163-5d27e362b905,429a8715-73a7-4eda-aaa7-08acbdb98cb3,Entire home/apt,Leblon,0.0,32.0,12.0,10,,0.0
04c6e6b2-be26-4bfc-96f0-b0afd273b61b,cf7bd34e-5ba2-429a-abbb-d52bbc91611f,Entire home/apt,-unknown-,1.0,0.0,4.0,29,11.05712962962963,1.0
a001319b-5ecd-4aff-b10c-ef8ad5e4a2b5,5d589e06-1048-416b-8a7a-ca331d8afcdc,Private room,Copacabana,0.0,8.0,2.0,5,,0.0
d6dbdd44-24e1-4f8e-a598-41d67d2407e1,4938a7c1-2d7d-45ad-886f-812f07a36c5b,Private room,-unknown-,1.0,0.0,1.0,3,0.0,1.0
b395512b-6546-4c32-9d30-c72972909a1c,6a02bb8a-4f50-48ea-9440-e525421273b6,Entire home/apt,Flamengo,1.0,4.0,3.0,18,0.045370370370370366,1.0
962c1ec9-0303-465c-8145-a93020f2e0c1,fabc3dd2-7710-4a29-a0c4-c21d4317852e,Shared room,Copacabana,0.0,1.0,2.0,8,,0.0
c8ab6de9-9189-4aa9-bb42-24187bf1f2a3,95117830-3547-429c-b020-dda81c28bbda,Private room,-unknown-,0.0,0.0,2.0,3,,0.0
7cda1d23-36eb-4e90-9bfc-865a108a75a0,6ef81add-106f-456e-a9e8-0240a2401732,Entire home/apt,-unknown-,0.0,0.0,1.0,1,,0.0
01af21a8-3605-40a1-a7da-8445c67413cd,9a925d8f-2778-4244-81b4-31664fd68e66,Shared room,Méier,1.0,0.0,1.0,2,0.30984953703703705,1.0
ebb0efb5-2b6a-4242-9821-e20ce6aa6987,e09fe663-1183-488d-a0c5-865d4aa8df60,Private room,-unknown-,1.0,6.0,2.0,25,0.23597222222222222,1.0
99e626a1-a353-4909-a6e6-3fb0335b0503,b4bec9cb-695e-4162-b8c6-2880822940e1,Entire home/apt,Ipanema,0.0,28.0,8.0,5,,0.0
9034543d-69a3-4990-888c-36d1279a15fa,f6e4f9b9-bd02-4f9c-a054-157aff32ba31,Entire home/apt,-unknown-,0.0,0.0,4.0,3,,0.0
0a0a2f5e-d445-4efa-89e4-dc0595e4b114,58d0c7df-9d32-411e-96e6-868f3c6d926c,Entire home/apt,Copacabana,1.0,170.0,5.0,16,0.3577546296296296,0.5
f997a20a-f334-4f47-ba26-03ce016ea9d0,1a2c2f23-b3f5-4c95-87b1-31d331dc3f9c,Entire home/apt,Lapa,2.0,28.0,4.0,26,0.020769675925925928,1.0
d74be7d9-9779-4ce8-9a96-104fc6f7556b,70908c48-1089-4c6e-b100-b47d52b24e6f,Private room,-unknown-,2.0,0.0,3.0,16,0.007876157407407408,1.0
fe87c502-91b1-4b91-a5d1-bcea7784a896,0ee74f20-f829-4f7d-8091-acb551d8a4a6,Entire home/apt,Recreio dos Bandeirantes,1.0,0.0,9.0,9,0.016770833333333332,1.0
66de0de5-1a42-42c8-b54c-5003d7c19ecd,3356f0b4-0cdc-48dd-8e80-74b4c4c06a79,Entire home/apt,Copacabana,2.0,120.0,9.0,18,0.07225694444444444,0.6666666666666666
4b089e70-a922-4991-b8ef-e3c5aca34c2d,c146169e-fb31-43c4-a62e-79df39715c3a,Private room,-unknown-,0.0,0.0,2.0,3,,0.0
0511c1ad-703e-4d20-a4ee-c55a1676d79f,56c9da17-9c16-4335-b534-3db2b6436bd9,Entire home/apt,-unknown-,0.0,0.0,4.0,3,,0.0
53851164-c7fd-4cb2-949f-b651f8a98bea,269280f4-2886-48e1-965d-6ffacdfe18fc,Private room,Leme,0.0,0.0,1.0,2,,0.0
2a59aa11-c319-4da3-902f-d4255d2b69db,97e282a4-63ba-49cd-8ce0-efbd1d5821e0,Entire home/apt,Copacabana,0.0,0.0,5.0,2,,0.0
498e33da-91dd-4a5a-93b4-bb1eca18bba0,1666ba64-b778-444d-8a01-b08e398b4c7a,Entire home/apt,-unknown-,2.0,52.0,4.0,60,0.43951967592592595,1.0
99f50d9a-04b9-48b5-a06c-ae2f446d199a,8ab6c8f4-5ffe-4cb5-9adc-c15b8728e935,Private room,-unknown-,1.0,2.0,2.0,10,1.123923611111111,1.0
38c4a93c-b358-48f4-bc5a-4e8c6d5a98ae,1550d866-0bc8-460b-ae5a-611ef62b1177,Entire home/apt,Copacabana,0.0,0.0,14.0,12,,0.0
b8bc5a2b-405e-467b-90d7-6d46aa112edf,69695dbc-3779-4cbd-9514-12e22527b4d6,Entire home/apt,-unknown-,0.0,0.0,7.0,15,,0.0
45f6c9de-675f-4549-b163-5d27e362b905,0b6a26db-e88e-4d7f-94e0-ad191e0672d2,Entire home/apt,-unknown-,0.0,0.0,6.0,10,,0.0
3abfd9c7-ed3e-4e13-a64f-b7e0f657b3ba,f8049dec-4cee-419c-996d-140d9b37b91d,Entire home/apt,Copacabana,0.0,0.0,2.0,3,,0.0
ec776dfa-b862-47e7-8a18-1751fe7cd633,6de1b861-3a2b-434a-a95f-c979dd8f63a4,Entire home/apt,Copacabana,0.0,0.0,7.0,2,,0.0
fa92dc37-0a74-40be-89ef-4c1616ec3db3,4adb72ef-a209-4879-a216-f4a41c80caa1,Entire home/apt,-unknown-,1.0,3.0,12.0,28,0.0,0.3333333333333333
466d1fb5-8c7e-4f64-be1c-82c38e89555a,a1d78ae5-b3cb-4a83-9d18-69b6466c2abc,Entire home/apt,Leme,2.0,0.0,7.0,50,0.0,1.0
0624d29b-1f4e-4454-b5fe-88f6e9083081,1b5f509e-347f-4aaa-833b-3cd8d50674c7,Entire home/apt,-unknown-,1.0,0.0,4.0,19,0.9837847222222222,1.0
8906ea53-ee15-49a9-a4ec-cb7b4e1d6427,397e59fb-2b5b-4296-9967-1a0c01ed288d,Private room,Flamengo,1.0,0.0,2.0,10,0.019212962962962963,1.0
c8d30695-5073-4ca5-a62a-a58e90a6eba1,2c50d98f-e93d-493b-b27e-cd0f997642dc,Entire home/apt,Leblon,0.0,73.0,1.0,2,,0.0
6e8485f6-4780-4515-b0ac-85bf58e158c2,1e953b3b-e607-490e-bad3-bcb64243e208,Entire home/apt,-unknown-,1.0,0.0,2.0,6,1.1574074074074073e-05,1.0
7416714c-952b-4258-92d8-7363d8672740,b1af8c2b-5bcc-4ece-a9bf-b556e0de53d6,Entire home/apt,Botafogo,1.0,1.0,4.0,5,0.003171296296296296,1.0
952ce50e-fa08-4a5e-86e5-2c88d908ca88,d99006b0-2217-4c60-8a8d-4913df7c2a1b,Entire home/apt,Copacabana,1.0,0.0,5.0,12,16.848217592592594,1.0
79a59c56-a15c-459b-87bd-457755503f53,b0d5c397-060f-49d6-8cf5-2b238ea6a6d1,Entire home/apt,-unknown-,1.0,0.0,3.0,23,1.398900462962963,1.0
dae5cfdc-9b33-4fb8-ba52-86ae3e33f218,60bd2612-12e6-42d3-8744-d63c625b7ae3,Entire home/apt,-unknown-,2.0,4.0,2.0,62,1.1574074074074073e-05,1.0
22b1cebc-a1d1-4f44-bd41-f0ee5a4c1b10,680d6747-36c8-4862-a346-29c54255a00a,Private room,Glória,1.0,0.0,1.0,12,0.17673611111111112,1.0
08260a55-223d-4bc3-ae39-fd9fee760c79,30332c43-fc14-4916-90c8-f4a80831971c,Entire home/apt,-unknown-,1.0,2.0,2.0,5,0.0,1.0
80197d53-c894-4930-b849-65b80dce3864,5d64b78b-7130-4c56-817b-adcc631d6421,Private room,-unknown-,0.0,1.0,1.0,5,,0.0
c641db77-13b9-422c-a639-ac8800970ab5,30fcec52-b9cb-41fb-8c98-6f25da377826,Entire home/apt,-unknown-,0.0,0.0,8.0,4,,0.0
035611b9-74d3-4004-87d8-3586466f00c1,d870e6de-8028-4f9d-9fc1-19531d375ec8,Private room,Leme,1.0,2.0,4.0,6,0.04793981481481481,0.5
3e74fa5c-21a6-4eda-9e07-1ef7b7d4a2c7,9562502c-cff5-472a-ba5d-16d3f16e2c6e,Entire home/apt,-unknown-,0.0,1.0,1.0,2,,0.0
40f4072d-6822-4f29-9db4-80b3c11d7bbb,676736d8-2c0e-4041-83cb-d63d61c89adf,Entire home/apt,Copacabana,0.0,0.0,10.0,9,,0.0
23fed5f6-14dc-4c42-ba12-7c4763f07c9e,6c278ea0-4599-4a4f-bee0-bfe225e7629f,Entire home/apt,-unknown-,0.0,0.0,16.0,14,,0.0
830dfa94-8ec7-4bf3-ae02-15eef5e2c92d,70524961-ee82-4dcf-be15-6f6d2afa9815,Entire home/apt,Copacabana,1.0,0.0,6.0,27,0.0,0.5
44dc26b6-d616-43c5-9c47-dda7ba2906af,19ee57e9-6cd7-4cb1-b896-9c44756d8ba2,Entire home/apt,-unknown-,0.0,1.0,1.0,2,,0.0
ef4c31bc-30db-4143-9cc2-f4c8529ab9ed,82673fb5-ff1e-46c3-81b4-295180d8ed99,Entire home/apt,-unknown-,1.0,11.0,6.0,5,0.011215277777777777,1.0
99e44833-a2a7-454a-88d5-120071ac7f00,f2461367-fe18-4433-b362-48ef9a8f415c,Entire home/apt,Flamengo,2.0,145.0,21.0,65,0.002471064814814815,0.4
1df9f003-676e-4f88-b6bf-9402206b9ae3,5a69ec10-d846-460c-a74b-c1e2d415f254,Entire home/apt,-unknown-,0.0,0.0,4.0,3,,0.0
048d6f33-94a4-4f69-887e-33f07fbd94f0,6c97aa0a-62f9-4801-9cf2-359f5bd4b185,Shared room,Tijuca,0.0,0.0,2.0,2,,0.0
10e148f3-2b71-4ca9-be8d-bfead2f04cdb,5adc3806-4568-4eec-9441-7b1644f8e379,Private room,-unknown-,1.0,0.0,2.0,3,0.0,1.0
803a512e-a21c-4178-88f5-6dc5bd443f47,d69d538f-ab13-44d5-ae77-df7f200149c2,Entire home/apt,Barra da Tijuca,0.0,0.0,3.0,6,,0.0
9feb7b87-bd03-4c8d-a553-646790c6d917,3f39a425-f773-41b8-9410-15ad67c5da62,Entire home/apt,-unknown-,0.0,0.0,9.0,6,,0.0
0ba54686-86de-47c1-b1e2-a8d522f6c2b5,3cc6a6e1-4bd1-4964-b55c-f241910deab7,Private room,-unknown-,1.0,1.0,1.0,4,5.7870370370370366e-05,1.0
f2c1d634-ecf6-4482-a49b-3e089cf80bb4,fd56927a-d285-4550-bc71-c0cf9a1d9d7c,Entire home/apt,Copacabana,2.0,202.0,9.0,38,0.552494212962963,1.0
5927ba67-12fc-499b-9d39-e0e2ac3e9766,70015fdf-afea-47e8-9053-2b825ec6fbdc,Entire home/apt,-unknown-,0.0,0.0,3.0,2,,0.0
fbb07745-722d-4623-bada-1f6d915b1e51,f473e465-4365-443a-9c92-fbd9d7d92d0f,Entire home/apt,-unknown-,0.0,1.0,2.0,6,,0.0
d5f68d61-ec40-47d2-890a-d642b9a77142,5d30eb50-b7d9-4264-a259-4a800fd54453,Entire home/apt,-unknown-,0.0,0.0,4.0,2,,0.0
5370f0da-7d58-4fbc-901e-dd6771e55316,c39b7e49-c9cc-4254-91b8-ecb4cc5fe30c,Entire home/apt,Jardim Botânico,0.0,4.0,10.0,5,,0.0
b7eacdfd-d363-445e-a369-b66f23d73bd0,0cd2bb24-5709-474f-82e0-93c7347c971d,Entire home/apt,Leblon,1.0,8.0,7.0,7,1.1437152777777777,1.0
d24ee0d0-b81e-4dbd-82df-9ee53042c321,fb5014c4-09ee-497e-9aa8-859dce709553,Private room,Ipanema,2.0,6.0,2.0,44,0.5400810185185185,1.0
dd2419b4-a1d1-415e-af61-4cb341524bfd,d198468b-f0ff-434a-b85b-99491321433d,Entire home/apt,Copacabana,2.0,108.0,7.0,21,1.7207175925925924,1.0
0e9bf440-8ad2-4e69-b942-5c275cef6d10,15ce4f98-1908-4e4a-beb1-68d229e3a691,Shared room,Santa Teresa,0.0,0.0,1.0,1,,0.0
569e5309-0152-41a9-9fe2-69bec6fbea5e,bd3b7852-93e2-4ba5-afef-f5c71a3aa5da,Entire home/apt,-unknown-,1.0,0.0,2.0,18,0.0,1.0
b23d15dc-530d-4b3b-a719-6ebb21b88768,a8b8f7d6-dca4-464a-bf7d-cb172993b593,Entire home/apt,-unknown-,0.0,0.0,1.0,2,,0.0
cf6cff46-e976-4c87-8fb0-5d3a7759182a,aab2be44-f391-4ea1-92d5-ebd9c7668610,Entire home/apt,Recreio dos Bandeirantes,0.0,0.0,1.0,4,,0.0
5cabd67a-3a00-465e-85a5-d99f397ab537,48c7d992-fae0-4bfa-8cf2-eab8b587d0e4,Entire home/apt,-unknown-,1.0,0.0,1.0,37,0.7110995370370371,1.0
287e0cab-6cda-420f-be5a-bf9bd8f4dc46,9a8d7929-3b0c-4417-a747-e7c9143ceda0,Entire home/apt,-unknown-,0.0,0.0,4.0,1,,0.0
152bf272-f23e-4056-9300-ee8e43fc2c46,944f68c1-0a88-4d18-af57-c1b6989ba042,Entire home/apt,Copacabana,0.0,14.0,4.0,4,,0.0
e2691e73-1dd0-4161-a099-e3a4c915ab4e,3e3f527f-bd1b-4127-9a08-e7b32f9cc6c0,Entire home/apt,-unknown-,0.0,0.0,4.0,4,,0.0
d5162038-992e-464e-917a-dd8cceee51ea,62ceccb0-afad-4e8c-b586-82f8b997b757,Entire home/apt,-unknown-,1.0,1.0,2.0,3,0.0,1.0
d981311e-067f-46a8-9d54-3a0162e6b7c6,6755d7d6-847d-4d00-83b8-787b5c51888f,Private room,Botafogo,0.0,15.0,3.0,9,,0.0
a5586ad7-ccbe-439e-9a38-33d9164e124d,dfaa9c59-0eec-4d3f-a1f9-4e916dc75c5e,Entire home/apt,Ipanema,0.0,2.0,1.0,1,,0.0
801d31e0-bdbf-4cc9-92cf-6278200cba20,64f4038e-328b-4933-911c-709f7e1a2905,Entire home/apt,-unknown-,0.0,1.0,1.0,8,,0.0
a9d08505-9ae5-4886-8870-05fb90d1b414,f9934a88-ada1-489f-9c81-2f39cee0c5dc,Entire home/apt,-unknown-,0.0,2.0,8.0,10,,0.0
ce224bfc-9b36-4267-a85f-22c3c1c0142d,a05b8a54-298f-498f-8d07-6f06e2d51b0d,Private room,-unknown-,1.0,0.0,2.0,21,0.19577546296296297,1.0
ebd11d1f-e815-4a36-9cb0-0c387068af50,6518e2c6-4ac4-45c9-8fcf-a9e26566014f,Private room,Leblon,1.0,5.0,2.0,7,1.1574074074074073e-05,1.0
0346d2da-b6dc-4023-bec3-9a1bea88ad5d,09454657-e01a-4fbc-8c25-f23cbbb6d3ac,Entire home/apt,Copacabana,0.0,1.0,1.0,19,,0.0
ecc3c013-6a9e-43c7-9c06-93deee47ce42,8d5a69e5-92d3-4786-8205-bc981d0ddbf6,Entire home/apt,Ipanema,0.0,0.0,5.0,2,,0.0
5c90a34f-7d4c-4ab4-bf6d-12b56a16d0dd,ec685c7a-a7ef-4030-889b-841a02932d00,Private room,-unknown-,0.0,0.0,2.0,2,,0.0
60dba99b-96c9-42f9-bbb5-b6c6ef2a8289,bb7db29a-9ed7-4d8c-8940-7f7e9428e3a3,Entire home/apt,Flamengo,0.0,4.0,8.0,29,,0.0
d09bc0ac-71f4-4a34-9621-a4889018af3c,7c905570-79d0-4653-91d5-7619757af636,Entire home/apt,-unknown-,0.0,0.0,2.0,1,,0.0
d6157d8f-e789-4012-aa68-88938b7d66e0,8db3bece-1f52-48c8-81b5-828a6e5ca3d3,Private room,Leme,0.0,5.0,1.0,10,,0.0
008e0650-cdee-442c-8555-46379f7b5f82,9cd36839-1c7c-4c77-8340-661eacbd887a,Entire home/apt,Copacabana,0.0,0.0,6.0,2,,0.0
1ff279ad-6a01-46c6-8a55-2ddb030922b6,fbcd6bdd-e866-4d5f-942f-dfc2c2d073a7,Entire home/apt,-unknown-,0.0,3.0,1.0,5,,0.0
4d0290e1-9acb-4b23-8c50-36dd3fc9724a,cbecc0cd-d850-450c-bef7-aa361407caea,Private room,Copacabana,0.0,2.0,2.0,4,,0.0
3574ab87-6da3-4594-8d84-ee3dfb77c607,8e03005c-e385-4069-ba23-5dafaaa423a2,Private room,-unknown-,0.0,2.0,2.0,5,,0.0
9b5401ee-5074-4d0e-8708-23941be424e8,9d7ed0d1-6968-4318-b1e5-8ad7d2ef5a82,Entire home/apt,Ipanema,3.0,360.0,18.0,69,6.619768518518519,0.5
00d32402-a89b-49db-8307-979b1b039b19,2708d646-4b5b-4c06-8108-158c6dd192ee,Shared room,-unknown-,1.0,2.0,3.0,38,1.1786226851851853,0.5
092e8a57-dd26-4008-979f-9f6d8a4adcc4,977d25cc-fa78-4b8f-b1f6-c2def6faaf33,Entire home/apt,-unknown-,0.0,0.0,4.0,4,,0.0
c0e02862-eb6a-47ed-b687-d3dd912f2f1e,1a22780e-26a0-4eb9-9d18-4b1c5c9d14fc,Entire home/apt,Barra da Tijuca,1.0,37.0,3.0,2,0.05728009259259259,1.0
1a260779-97eb-4c3f-a020-c09a094033a4,2c2be3c5-09cf-42ef-8eb9-dcfda92db117,Shared room,Recreio dos Bandeirantes,0.0,0.0,10.0,12,,0.0
aa3986bc-6b45-4f17-b902-e3a398fc3a19,ebd5bde4-417f-482a-9766-cc8cbb480b9d,Entire home/apt,Copacabana,2.0,16.0,5.0,29,5.787037037037037e-06,1.0
2ab4d8a5-fa77-497b-bef8-5a2d7ce52936,f9b6392f-8a89-4b1e-8fd3-19871a9de56a,Private room,-unknown-,0.0,112.0,7.0,15,,0.0
c5198a24-5b2b-43f7-8b37-a43f70f1ad2c,da2195e4-5326-4a18-b4f1-bf164e0304b0,Entire home/apt,-unknown-,1.0,0.0,2.0,9,0.00042824074074074075,1.0
dfa973d7-e5b9-405a-9078-5d66e8cb1894,c4900a38-da52-466e-817a-38139074c4b0,Entire home/apt,Barra da Tijuca,0.0,0.0,4.0,2,,0.0
994159a3-3cd8-4d13-ae94-2073dc4afa9c,9650e54f-0c08-4219-b6e1-0b5e87919701,Entire home/apt,-unknown-,0.0,0.0,4.0,3,,0.0
023df6ce-e56c-47e5-900d-c99b7a920cd0,cb6cba68-8e1c-4852-8dd4-ad4b0ada6f9a,Entire home/apt,Ipanema,0.0,0.0,6.0,6,,0.0
414edef3-eae4-4e02-ada1-b9d0e3f84a7b,31fb1d9d-2a6a-472d-95cf-76a940942d09,Entire home/apt,-unknown-,0.0,0.0,6.0,4,,0.0
f448e98c-98ef-4225-8b8b-61b2d219c659,6f77b3aa-1fda-4879-a58f-09ba7f6d0be6,Entire home/apt,Barra da Tijuca,1.0,2.0,2.0,19,0.0,1.0
c44ce0d2-d4b2-429e-a7bc-dedf59cb02d6,a0392b73-65f9-4d72-b2f3-1a30f18fa9f4,Entire home/apt,-unknown-,0.0,0.0,2.0,3,,0.0
f84eaec4-aeae-4147-81c1-fce612f8c9bf,005f52eb-b86d-459d-9ff7-8a24300d6820,Entire home/apt,Recreio dos Bandeirantes,0.0,0.0,4.0,4,,0.0
655e2260-20dd-4e19-a994-cd011878313b,a31454aa-c5a2-4975-9b48-f17b460347a2,Entire home/apt,Barra da Tijuca,0.0,0.0,4.0,4,,0.0
8be2ded2-fb4f-4230-ba9d-fbd583b98d42,077c9460-2826-4b68-b2ce-c2b5bdc33144,Entire home/apt,Ipanema,0.0,0.0,4.0,3,,0.0
36628505-8c29-4fed-90f3-72a72963157d,2755d83b-210a-4f73-b4c4-1e0928a2ee0d,Entire home/apt,-unknown-,1.0,0.0,5.0,9,0.23489583333333333,1.0
ea07e23f-3b4f-4856-a9ea-a998768c6d04,ea26a181-6ce5-4d82-a793-03230a771070,Entire home/apt,Barra da Tijuca,0.0,12.0,3.0,9,,0.0
6b7cddde-d1de-42e6-86d3-ca2f7e190add,08bd9b51-d294-4e3f-968d-4a62715faf55,Entire home/apt,-unknown-,2.0,144.0,2.0,14,0.09462962962962963,1.0
7fb430e7-c2ce-4236-81dc-870bbc3add7e,0c3d3da3-538a-4b1b-b54d-ebcb0613ec98,Entire home/apt,-unknown-,1.0,0.0,4.0,15,0.047141203703703706,1.0
ea06dd45-4016-4f78-9559-a86530374a08,507a5ec5-2bc0-4aee-be8d-afded9792220,Entire home/apt,Copacabana,0.0,15.0,5.0,12,,0.0
d8f40148-7497-4a3a-b7b5-d4119c330be2,9fd19ff4-9ce4-4017-a3c0-2e41808ce1d4,Entire home/apt,-unknown-,0.0,1.0,4.0,4,,0.0
9533a2c7-3226-4189-a192-30b8846027a9,c4b1a632-e288-4965-b340-7f50b69a94f5,Private room,Copacabana,0.0,0.0,5.0,1,,0.0
536d6837-d835-4871-adc2-7a19438e5c15,9e90bcf6-c1cd-4615-916c-e094d0bdf02c,Entire home/apt,Copacabana,0.0,0.0,8.0,6,,0.0
afbe9d74-757d-428d-bd3c-12adcfea039c,e4656f3b-de11-409d-9fb4-546d750de64e,Entire home/apt,-unknown-,0.0,0.0,4.0,4,,0.0
cabd6ae0-fb26-48ae-9602-b9b639cc113d,3c82bb34-a616-4e18-a25b-ce8bd298937a,Entire home/apt,-unknown-,0.0,0.0,3.0,1,,0.0
16aea94f-2535-40b4-a15f-f195431f5fe1,9dedf3c5-4ec1-4ac2-8dc3-e2099673935e,Entire home/apt,Barra da Tijuca,0.0,1.0,4.0,3,,0.0
1c7264ab-cd31-4290-93db-20333330ee35,bb8c025e-0e61-4d1c-b6d7-363445a5f115,Entire home/apt,Lapa,1.0,1.0,2.0,6,0.046435185185185184,1.0
6050ec63-eb58-49e5-995a-eb8bd2dcf873,00ecd34a-0b1d-4430-85c5-43e075c09f43,Entire home/apt,Barra da Tijuca,0.0,7.0,4.0,2,,0.0
e0142796-4e84-414a-9e9c-52abc7978be3,ca1304b8-2a58-4b48-a83e-e583447312e9,Entire home/apt,-unknown-,0.0,0.0,2.0,2,,0.0
59be87bb-a81f-4e8b-82f2-7e81e847ee8e,a7fa6962-4627-434b-87cb-afb2d54bab0e,Entire home/apt,-unknown-,0.0,0.0,2.0,7,,0.0
0f13c17a-1eea-498a-a620-adbed3ac84b9,f3afb690-ad64-4d49-ae0e-962a77cf195e,Entire home/apt,Copacabana,1.0,0.0,2.0,18,1.8310648148148148,1.0
12091fc8-a2b9-4888-95e7-5c4115033481,2f63fa8a-6c03-4241-8211-b26128d63a65,Entire home/apt,-unknown-,2.0,6.0,3.0,11,0.006296296296296296,1.0
33792f40-288e-4d6c-baf5-d6ee0ccafda5,779e21f0-16ba-4dd7-9aaf-946787a5ee32,Entire home/apt,-unknown-,1.0,0.0,2.0,4,0.0025,1.0
8ece1b3f-47cf-4a83-931d-46f1918a06fc,b2a3bd88-1d90-4218-ab18-b68926ab247f,Entire home/apt,-unknown-,0.0,0.0,4.0,9,,0.0
25cebecf-8442-4431-a03b-25f18c3494f8,343bb441-df7a-4047-8384-dca3ebe4a079,Entire home/apt,Jardim Botânico,0.0,2.0,4.0,4,,0.0
ef3dcd25-23d4-4329-b8ef-393d5fbd5685,bc46fa03-f7e9-437f-bf5a-7f8feebf09f5,Private room,-unknown-,1.0,0.0,1.0,8,0.0,1.0
11c78365-6f70-456b-a32a-2f9b1716b41c,888f6bba-6071-43bd-a6c7-f31c540b1edf,Private room,Barra da Tijuca,0.0,64.0,17.0,13,,0.0
c293113e-fea4-4256-b8e5-860454849097,91a923ce-06d7-4368-9ca1-fd85afb6e4db,Entire home/apt,-unknown-,0.0,0.0,2.0,1,,0.0
6fa01dff-a4b0-45a4-9aa2-8ed8b1013a0d,94e36b31-ee78-4e10-9307-914f05a438c1,Entire home/apt,-unknown-,1.0,5.0,2.0,10,0.0038310185185185183,1.0
fee6cb7d-360b-47f6-9b57-e5f2c0240a63,346be522-d653-4c2d-b68b-ebe87c8d9145,Private room,Maracanã,0.0,0.0,2.0,4,,0.0
f1316dd0-4645-4901-a41f-fc0286537609,5c1b1b3d-8cdf-4489-86d8-0c7b40b3ee30,Private room,Humaitá,0.0,1.0,1.0,2,,0.0
82986ffc-d09f-49df-8f8a-65c94b4128bb,43a11a75-adb2-4503-8a25-63bab81bfcbb,Private room,Laranjeiras,0.0,2.0,2.0,5,,0.0
10e26417-7f0c-4066-978e-87290fdfe805,633fda03-ec07-48bb-8756-e0d2f8f800cd,Entire home/apt,-unknown-,2.0,0.0,12.0,14,0.0,1.0
01ded2e0-4f3f-4695-bd09-d8bb11698125,5d35d237-c4c5-45b9-9dbc-65ab63b413e0,Private room,-unknown-,0.0,0.0,1.0,3,,0.0
a268d254-412b-4724-946a-cabb0abb5087,f14385ca-0931-4bf3-bc00-9dc1fd2077ed,Private room,-unknown-,1.0,4.0,4.0,14,0.8038310185185185,0.5
65d5da15-d9e3-408a-aaeb-51edeab3dc6a,2f736eb0-ab8f-4a6b-8b31-61e3fb4b9772,Private room,-unknown-,0.0,6.0,1.0,1,,0.0
